연도,시도,65-69세,70-74세,75-79세,80-84세,85세이상,region,광역지자체,기초지자체,교육인원,행정구역,2025년07월_전체,2025년07월_남자,2025년07월_여자,2025년07월_65세이상전체,2025년07월_65세이상남자,2025년07월_65세이상여자,구분,Unnamed: 1,기관수,프로그램수,학습자수,교강사수,사무직원수
2022.0,경남 Gyongnam,41123.0,32549.0,28283.0,26902.0,20717.0,경상남도,경상남도,함안군,762.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2022.0,경남 Gyongnam,41123.0,32549.0,28283.0,26902.0,20717.0,경상남도,경상남도,함양군,961.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2022.0,경남 Gyongnam,41123.0,32549.0,28283.0,26902.0,20717.0,경상남도,경상남도,합천군,578.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,거제시,2133.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,거창군,713.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,고성군,791.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,김해시,3391.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,남해군,938.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,밀양시,576.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,사천시,2771.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,산청군,907.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,양산시,4506.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,의령군,678.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,진주시,7492.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,창녕군,3406.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,창원시,6915.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,통영시,1169.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,하동군,666.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,함안군,762.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,함양군,961.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2023.0,경남 Gyongnam,44155.0,33601.0,29426.0,28570.0,22468.0,경상남도,경상남도,합천군,578.0,경상남도  (4800000000),3214016.0,1620579.0,1593437.0,727938.0,322754.0,405184.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,경산시,7572.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,경주시,3927.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,고령군,917.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,구미시,7931.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,김천시,3727.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,문경시,247.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,봉화군,60.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,상주시,4500.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,성주군,256.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,안동시,4041.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,영덕군,242.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,영양군,23.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,영주시,2637.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,영천시,1701.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,예천군,1807.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,울릉군,427.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,울진군,563.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,의성군,75.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,청도군,1874.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,청송군,634.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,칠곡군,2188.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,포항시,4284.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,경북 Gyeongbuk,36257.0,30793.0,27528.0,29021.0,23196.0,경상북도,경상북도,이동형 교육,85.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,경산시,7572.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,경주시,3927.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,고령군,917.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,구미시,7931.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,김천시,3727.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,문경시,247.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,봉화군,60.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,상주시,4500.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,성주군,256.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,안동시,4041.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,영덕군,242.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,영양군,23.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,영주시,2637.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,영천시,1701.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,예천군,1807.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,울릉군,427.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,울진군,563.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,의성군,75.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,청도군,1874.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,청송군,634.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,칠곡군,2188.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,포항시,4284.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2023.0,경북 Gyeongbuk,37942.0,32011.0,27541.0,30996.0,25181.0,경상북도,경상북도,이동형 교육,85.0,경상북도  (4700000000),2516753.0,1273708.0,1243045.0,675978.0,298476.0,377502.0,,,,,,,
2022.0,광주 Gwangju,13603.0,11203.0,9508.0,8004.0,5428.0,광주광역시,광주광역시,광산구,2078.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2022.0,광주 Gwangju,13603.0,11203.0,9508.0,8004.0,5428.0,광주광역시,광주광역시,남구,3183.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2022.0,광주 Gwangju,13603.0,11203.0,9508.0,8004.0,5428.0,광주광역시,광주광역시,동구,4225.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2022.0,광주 Gwangju,13603.0,11203.0,9508.0,8004.0,5428.0,광주광역시,광주광역시,북구,6347.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2022.0,광주 Gwangju,13603.0,11203.0,9508.0,8004.0,5428.0,광주광역시,광주광역시,서구,2099.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2023.0,광주 Gwangju,14925.0,11321.0,9799.0,8625.0,6058.0,광주광역시,광주광역시,광산구,2078.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2023.0,광주 Gwangju,14925.0,11321.0,9799.0,8625.0,6058.0,광주광역시,광주광역시,남구,3183.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2023.0,광주 Gwangju,14925.0,11321.0,9799.0,8625.0,6058.0,광주광역시,광주광역시,동구,4225.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2023.0,광주 Gwangju,14925.0,11321.0,9799.0,8625.0,6058.0,광주광역시,광주광역시,북구,6347.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
2023.0,광주 Gwangju,14925.0,11321.0,9799.0,8625.0,6058.0,광주광역시,광주광역시,서구,2099.0,광주광역시  (2900000000),1398538.0,690124.0,708414.0,255232.0,110658.0,144574.0,,,,,,,
,,,,,,,권역,,,,,,,,,,,권역,수도권,2979.0,195354.0,21667626.0,45040.0,14298.0
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,군위군,114.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,남구,3538.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,달서구,10166.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,달성군,774.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,동구,8031.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,북구,934.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,서구,1502.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,수성구,2750.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,중구,1214.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대구 Daegu,27586.0,22314.0,17546.0,15726.0,10597.0,대구광역시,대구광역시,이동형 교육,1374.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,군위군,114.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,남구,3538.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,달서구,10166.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,달성군,774.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,동구,8031.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,북구,934.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,서구,1502.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,수성구,2750.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,중구,1214.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2023.0,대구 Daegu,28814.0,23476.0,17996.0,17125.0,11776.0,대구광역시,대구광역시,이동형 교육,1374.0,대구광역시  (2700000000),2357040.0,1155185.0,1201855.0,508177.0,219528.0,288649.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,대덕구,252.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,동구,1205.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,서구,4124.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,유성구,4335.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,중구,1186.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,대전 Daejeon,14870.0,11012.0,8847.0,7479.0,5384.0,대전광역시,대전광역시,이동형 교육,662.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,대덕구,252.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,동구,1205.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,서구,4124.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,유성구,4335.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,중구,1186.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2023.0,대전 Daejeon,16091.0,11505.0,9170.0,8066.0,6028.0,대전광역시,대전광역시,이동형 교육,662.0,대전광역시  (3000000000),1440682.0,718010.0,722672.0,268962.0,119770.0,149192.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,강서구,3810.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,금정구,3106.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,기장군,2678.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,남구,5116.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,동구,6546.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,동래구,4463.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,부산진구,6552.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,북구,3023.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,사상구,9530.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,사하구,5512.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,서구,3574.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,수영구,3256.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,연제구,3754.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,영도구,2405.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
2022.0,부산 Busan,46276.0,37456.0,29862.0,23921.0,14433.0,부산광역시,부산광역시,중구,2408.0,부산광역시  (2600000000),3251625.0,1581251.0,1670374.0,803008.0,351130.0,451878.0,,,,,,,
